Subject_ID,Loc_Plot_State1,Loc_Plot_City1,Loc_Plot_State2,Loc_Plot_City2,Date_Exposure,Plot_Target1,Plot_Target2,Plot_Target3,Attack_Preparation,Op_Security,Changing_Target,Anticp_Fatals_Targ,Internet_Use_Plot,Extent_Plot,Violent,Criminal_Severity,Criminal_Charges,Indict_Arrest,Current_Status,Group_Membership,Terrorist_Group_Name1,Terrorist_Group_Name2,Terrorist_Group_Name3,Actively_Recruited,Recruiter1,Recruiter2,Recruiter3,Actively_Connect,Group_Competition,Role_Group,Length_Group,Clique,Clique_Radicalize,Clique_Connect,Internet_Radicalization,Media_Radicalization,Social_Media,Social_Media_Frequency,Social_Media_Platform1,Social_Media_Platform2,Social_Media_Platform3,Social_Media_Platform4,Social_Media_Platform5,Social_Media_Activities1,Social_Media_Activities2,Social_Media_Activities3,Social_Media_Activities4,Social_Media_Activities5,Social_Media_Activities6,Social_Media_Activities7,Radicalization_Islamist,Radicalization_Far_Right,Radicalization_Far_Left,Radicalization_Single_Issue,Ideological_Sub_Category1,Ideological_Sub_Category2,Ideological_Sub_Category3,Loc_Habitation_State1,Loc_Habitation_City1,Loc_Habitation_State2,Loc_Habitation_City2,Itinerant,External_Rad,Rad_duration,Radical_Behaviors,Radical_Beliefs,US_Govt_Leader,Foreign_Govt_Leader,Event_Influence1,Event_Influence2,Event_Influence3,Event_Influence4,Beliefs_Trajectory,Behaviors_Trajectory,Radicalization_Sequence,Radicalization_Place,Prison_Radicalize,Broad_Ethnicity,Age,Marital_Status,Children,Age_Child,Gender,Religious_Background,Convert,Convert_Date,Reawakening,Reawakening_Date,Citizenship,Residency_Status,Nativity,Time_US_Months,Immigrant_Generation,Immigrant_Source,Language_English,Diaspora_Ties,Education,Student,Education_Change,Employment_Status,Change_Performance,Work_History,Military,Foreign_Military,Social_Stratum_Childhood,Social_Stratum_Adulthood,Aspirations,Abuse_Child,Abuse_Adult,Abuse_type1,Abuse_Type2,Abuse_Type3,Psychological,Alcohol_Drug,Absent_Parent,Overseas_Family,Close_Family,Family_Religiosity,Family_Ideology,Family_Ideological_Level,Prison_Family_Friend,Crime_Family_Friend,Radical_Friend,Radical_Family,Radical_Signif_Other,Relationship_Troubles,Platonic_Troubles,Unstructured_Time,Friendship_Source1,Friendship_Source2,Friendship_Source3,Kicked_Out,Previous_Criminal_Activity,Previous_Criminal_Activity_Type1,Previous_Criminal_Activity_Type2,Previous_Criminal_Activity_Type3,Previous_Criminal_Activity_Age,Gang,Gang_Age_Joined,Trauma,Other_Ideologies,Angry_US,Group_Grievance,Standing
3289,New York,New York,,,7/3/92,-88,,,-88,-88,-88,-88,-88,0,0,-99,2,4,-99,1,-88,,,0,-88,,,-99,0,2,-99,-99,-99,-99,-99,-99,-88,-88,-88,,,,,-88,,,,,,,0,0,0,1,15,,,New York,-99,,,-99,-99,-99,-99,-99,-99,-99,-99,,,,-99,-99,-99,-99,-99,-99,25,-99,-99,-99,1,-99,0,-88,-99,-99,-99,-99,-99,-99,0,-99,-99,-99,-99,0,-88,-99,-99,-99,-99,-99,-99,-99,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,-99,-99,-99,,,-99,0,-88,-99,0,-99,1,-99
4992,Montana,-99,,,7/8/92,-88,,,-88,-88,-88,-88,-88,0,0,-99,-88,-88,-99,3,Aryan Nations,,,-99,-99,,,-99,1,3,-99,-99,-99,-99,-99,-99,-88,-88,-88,,,,,-88,,,,,,,0,1,0,0,2,,,Montana,-99,Idaho,Hayden Lake,0,-99,-99,5,5,0,0,-99,,,,-99,-99,-99,-99,-99,3,52,-99,-99,-99,2,15,0,-88,-99,-99,United States of America,1,United States of America,-99,0,-88,-88,-88,-99,-99,-99,-99,-99,-99,-99,0,-99,-99,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,-99,-99,-99,,,-99,0,-88,-99,0,-99,1,-99
3216,New York,New York,,,7/16/92,-88,,,-88,-88,-88,-88,-88,0,0,2,1,1,-99,1,-88,,,-99,-99,,,-99,-99,2,-99,-99,-99,-99,-99,-99,-88,-88,-88,,,,,-88,,,,,,,0,0,0,1,15,,,New York,New York,,,-99,-99,-99,9,5,-99,-99,-99,,,,-99,-99,-99,-99,-99,3,37,-99,-99,-99,2,-99,0,-88,-99,-99,United States of America,1,United States of America,-99,0,-88,-88,-88,-99,0,-88,-99,-99,-99,-99,-99,-99,-99,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,-99,3,-99,-99,-99,-99,-99,-99,,,-99,-99,-99,,,-99,0,-88,-99,0,-99,1,-99
5055,Connecticut,Hartford,,,7/16/92,1,,,2,2,0,0,-88,5,1,10,2,4,4,3,Los Macheteros,,,-99,-99,,,-99,-99,3,-99,-99,-99,-99,-88,-99,-88,-88,-88,,,,,-88,,,,,,,0,0,0,1,12,,,Puerto Rico,-99,,,-99,0,3,10,5,1,0,2,,,,-99,-99,1,2,-88,1,43,2,2,-99,2,-99,0,-88,-99,-99,United States of America,-99,-99,-99,0,-88,-88,-88,11,1,1,1,0,4,0,0,-99,3,3,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,5,,,1,0,-88,,,-88,0,-88,-99,0,1,3,0
3173,Texas,Houston,,,8/16/92,-88,,,-88,-88,-88,-88,-88,0,0,2,1,4,1,1,-88,,,-99,-99,,,-99,-99,3,36,-99,-99,-99,-88,-99,-88,-88,-88,,,,,-88,,,,,,,0,0,0,1,15,,,Texas,Houston,,,-99,-99,3,9,5,-99,0,0,,,,1,1,-99,1,-88,3,30,1,0,-88,1,8,0,-88,0,-88,United States of America,1,United States of America,-99,0,-88,-88,-88,5,1,-99,1,-99,4,0,0,-99,2,-99,0,0,-88,,,0,0,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,4,,,0,0,-88,,,-88,0,-88,-99,0,0,0,0
3847,Arkansas,Little Rock,,,9/6/92,-88,,,-88,-88,-88,-88,-88,0,0,2,2,2,-99,1,-88,,,0,-88,,,0,0,3,-99,0,-88,-88,-99,-99,-88,-88,-88,,,,,-88,,,,,,,0,0,0,1,15,17,,Texas,-99,,,-99,0,-99,9,5,1,-99,-99,,,,-99,-99,2,-99,-99,-99,54,-99,-99,-99,2,11,0,-88,-99,-99,United States of America,1,United States of America,-99,0,-88,-88,-88,-99,0,-88,1,-99,4,-99,0,-99,2,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,-99,,,-99,1,20,,,5,0,-88,-99,0,1,-99,-99
3964,Georgia,-99,,,9/27/92,-88,,,-88,-88,-88,-88,-88,0,1,10,2,4,4,3,National Alliance,,,-99,-99,,,-99,-99,2,-99,-99,-99,-99,-99,-99,-88,-88,-88,,,,,-88,,,,,,,0,1,0,0,2,,,Maryland,-99,,,1,0,-99,10,4,-99,-99,-99,,,,-99,-99,-99,-99,-99,3,42,2,11,-99,2,-99,0,-88,-99,-99,United States of America,1,United States of America,504,0,-88,-88,-88,-99,-99,-99,-99,-99,-99,-99,0,-99,-99,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,-99,-99,-99,,,-99,2,16,18,,3,0,-88,-99,0,-99,-99,-99
4341,Nevada,Reno,,,10/1/92,5,,,1,-99,-99,-99,-88,4,0,9,2,2,-99,0,-88,,,-99,-99,,,-99,-88,-88,-88,0,-88,-88,-88,-99,-88,-88,-88,,,,,-88,,,,,,,0,0,0,1,15,,,Nevada,Reno,,,0,0,-99,9,1,-99,-99,0,,,,-99,-99,2,-99,-99,-99,31,-99,-99,-99,2,-99,0,-88,-99,-99,United States of America,1,United States of America,372,0,-88,-88,-88,-99,0,-88,4,-88,-99,-99,0,-99,-99,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,-99,-99,-99,,,-99,0,-88,-99,0,-99,1,-99
7698,Illinois,Springfield,,,12/24/92,17,,,1,1,0,0,0,5,1,10,2,4,1,3,Aryan Nations,,,1,2,,,0,1,3,84,1,1,0,-88,1,-88,-88,-88,,,,,-88,,,,,,,0,1,0,0,2,,,Pennsylvania,Lancaster,Pennsylvania,Philadelphia,0,0,2,10,5,0,0,0,,,,2,2,3,0,0,3,17,1,0,-88,2,8,0,-88,0,-88,United States of America,1,United States of America,204,0,-88,-88,-88,2,1,2,5,-99,-88,0,0,1,-88,0,2,-88,2,3,1,0,0,1,0,1,1,0,0,2,2,3,3,0,0,0,0,-99,,,0,0,-88,,,-88,0,-88,3,0,0,3,3
4080,Indiana,Indianapolis,,,1/1/93,-88,,,-88,-88,-88,-88,-88,0,0,2,1,4,1,3,Black Panther Party,,,0,-88,,,1,-99,3,24,0,-88,-88,-99,1,-88,-88,-88,,,,,-88,,,,,,,0,0,1,0,8,,,Indiana,Indianapolis,Oklahoma,-99,1,0,3,9,5,0,0,2,,,,2,2,1,-99,0,2,42,2,2,15,2,11,1,1/1/70,3,1/1/95,United States of America,1,United States of America,504,0,-88,-88,-88,9,0,-88,1,0,4,3,0,1,1,-99,2,0,2,,,0,1,2,0,2,2,-99,-99,1,2,-99,0,0,1,-99,-99,-99,,,-99,3,9,16,18,-99,0,-88,2,0,1,3,3
4159,California,Chico,,,1/1/93,-88,,,-88,-88,-88,-88,-88,0,0,0,-99,-99,-99,3,Animal Liberation Front (ALF),,,-99,-99,,,-99,-99,1,-99,-99,-99,-99,-99,-99,-88,-88,-88,,,,,-88,,,,,,,0,0,1,0,6,,,-99,-99,,,-99,-99,-99,-99,-99,-99,-99,-99,,,,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,2,-99,0,-88,-99,-99,-99,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,-99,-99,-99,,,-99,0,-88,-99,0,-99,-99,-99
5685,Georgia,Stone Mountain,,,1/1/93,-88,,,-88,-88,-88,-88,-88,0,0,4,-99,-99,6,3,Ku Klux Klan,,,1,2,,,1,1,3,468,-99,-99,-99,0,-99,-88,-88,-88,,,,,-88,,,,,,,0,1,0,0,2,,,Georgia,Stone Mountain,,,0,0,3,5,5,-99,0,-99,,,,1,1,3,1,-88,3,58,2,2,-99,2,-99,0,-88,0,-88,United States of America,1,United States of America,696,0,-88,-88,-88,11,1,-99,2,-99,4,0,0,3,3,3,0,0,-88,,,0,0,0,-99,2,-99,2,2,-99,-99,1,1,1,0,-99,0,-99,,,1,0,-88,,,-88,0,-88,-99,0,-99,0,-99
5865,California,-99,Afghanistan,,1/1/93,-88,,,-88,-88,-88,-88,-88,0,1,5,-88,1,6,3,Taliban,,,0,-88,,,1,1,2,18,-99,-99,-99,-88,0,-88,-88,-88,,,,,-88,,,,,,,1,0,0,0,11,,,California,-99,,,-99,1,2,8,1,0,1,8,,,,1,-99,1,1,2,3,19,1,0,-88,2,11,1,1/1/93,0,-88,United States of America,1,United States of America,228,0,-88,-88,-99,2,0,-88,-99,-99,-99,0,0,-99,-99,-99,0,0,-88,,,0,0,1,-99,1,1,0,0,-99,-99,3,0,0,-99,0,1,-99,,,-99,3,3,7,,1,1,-99,1,0,-99,-99,-99
1076,Virginia,Langley,,,1/25/93,2,,,1,1,0,1,-88,5,1,10,2,2,8,0,-88,,,0,-88,,,0,-88,-88,-88,0,-88,-88,-88,1,-88,-88,-88,,,,,-88,,,,,,,1,0,0,0,11,,,Virginia,-99,,,-99,1,-99,10,-99,1,0,8,,,,1,1,1,0,-88,4,29,1,0,-88,2,1,0,-88,0,-88,Pakistan,5,Pakistan,24,1,Pakistan,1,-99,9,0,-88,2,-99,3,0,0,-99,2,-99,0,0,-88,,,0,0,0,1,2,2,-99,-99,-99,-99,0,0,0,-99,-99,-99,-99,,,-99,0,-88,,,-88,0,-88,-99,0,1,0,0
3678,Florida,Niceville,,,3/1/93,-88,,,-88,-88,-88,-88,-88,0,0,3,1,1,1,2,-88,,,1,1,,,-99,-99,3,-99,-99,-99,-99,-99,-99,-88,-88,-88,,,,,-88,,,,,,,0,1,0,0,2,,,Florida,-99,,,-99,-99,-99,5,4,-99,-99,-99,,,,-99,-99,-99,-99,-99,3,-99,-99,-99,-99,2,15,0,-88,-99,-99,United States of America,1,United States of America,-99,0,-88,-88,-88,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,,,-99,1,10,,,3,0,-88,-99,0,1,3,-99
1006,New York,New York,,,3/4/93,1,,,2,2,0,3,-88,5,1,10,2,4,4,2,-88,,,1,3,,,1,0,2,60,1,1,1,-88,-99,-88,-88,-88,,,,,-88,,,,,,,1,0,0,0,11,,,New Jersey,Jersey City,,,0,0,2,10,5,1,1,-99,,,,1,-99,1,1,-88,4,25,1,0,-88,2,5,0,-88,0,-88,Jordan,5,Palestine; Jordan,60,1,Palestine,1,2,5,0,-88,-99,-99,-99,0,-99,-99,-99,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,2,3,0,0,-99,-99,-99,-99,,,-99,-99,-99,,,-99,0,-88,-99,0,1,-99,-99
3291,Florida,Pensacola,,,3/10/93,5,,,1,-99,0,1,-88,5,1,10,2,4,4,3,Army of God,,,0,-88,,,0,0,2,-99,0,-88,-88,-88,-99,-88,-88,-88,,,,,-88,,,,,,,0,0,0,1,15,5,,Florida,-99,,,0,0,-99,10,3,0,0,0,,,,-99,-99,-99,0,-99,3,31,3,0,-88,2,-99,0,-88,-99,-99,United States of America,1,United States of America,372,0,-88,-88,-88,-99,0,-88,1,0,4,2,0,-99,2,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,1,0,-99,,,-99,-99,-99,,,-99,0,-88,-99,0,1,-99,0
3043,Tennessee,Memphis,,,4/1/93,-88,,,-88,-88,-88,-88,-88,0,0,3,2,4,4,3,Animal Liberation Front (ALF),,,-99,-99,,,-99,-99,3,12,-99,-99,-99,-99,-99,-88,-88,-88,,,,,-88,,,,,,,0,0,1,0,6,,,Texas,Dallas,,,-99,-99,1,9,5,-99,-99,-99,,,,-99,-99,1,-99,-88,3,20,-99,-99,-99,2,-99,0,-88,-99,-99,United States of America,1,United States of America,240,0,-88,-88,-88,2,1,2,1,-99,4,0,0,-99,1,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,-99,-99,-99,,,-99,0,-88,-99,0,-99,-99,-99
3290,Texas,Houston,Maryland,Baltimore,4/1/93,-88,,,-88,-88,-88,-88,-88,0,0,2,2,4,-99,1,-88,,,0,-88,,,0,-99,3,120,0,-88,-88,1,-99,-88,-88,-88,,,,,-88,,,,,,,0,0,0,1,15,,,Maryland,-99,,,1,1,3,9,5,0,0,-99,,,,-99,-99,-99,-99,-99,3,50,-99,-99,-99,2,-99,0,-88,-99,-99,United States of America,1,United States of America,600,0,-88,-88,-88,-99,0,-88,-99,-99,-99,-99,0,-99,-99,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,-99,0,-88,,,-88,0,-88,-99,0,0,1,-99
5189,Missouri,St. Louis,,,4/1/93,14,7,,1,2,0,3,-88,4,1,7,2,4,4,2,Abu Nidal Organization (Fatah al-Qiyadah al-Thawriyyah),,,-99,-99,,,-99,-99,2,-99,1,-99,-99,-88,-99,-88,-88,-88,,,,,-88,,,,,,,0,0,0,1,18,,,Missouri,St. Louis,,,-99,-99,-99,10,5,-99,1,-99,,,,-99,-99,-99,-99,-99,4,32,-99,-99,-99,2,-99,0,-88,-99,-99,United States of America,2,Israel,-99,-99,-99,-99,2,-99,-99,-99,1,-99,4,-99,-99,-99,2,-99,0,0,-88,,,0,0,-99,1,-99,-99,-99,-99,-99,-99,3,-99,-99,-99,-99,-99,-99,,,-99,-99,-99,,,-99,0,-88,-99,0,-99,-99,-99
1005,New York,New York,,,4/10/93,1,,,2,2,0,3,-88,5,1,10,2,4,4,2,-88,,,-99,-99,,,0,0,2,-99,1,1,1,-88,-99,-88,-88,-88,,,,,-88,,,,,,,1,0,0,0,11,,,New Jersey,-99,,,0,0,-99,10,5,1,1,0,,,,1,2,1,1,-88,4,25,2,1,-99,2,5,0,-88,0,-88,United States of America,2,Kuwait,84,1,Kuwait,1,0,5,0,-88,1,0,4,0,0,2,3,0,0,0,-88,,,0,0,2,1,2,2,0,0,0,0,3,0,0,0,0,0,4,,,0,0,-88,,,-88,0,-88,0,0,1,2,0
5187,New York,New York,Pakistan,-99,4/10/93,1,14,,2,2,0,3,0,5,1,10,2,4,4,2,-88,,,-99,-99,,,-99,-99,2,10,1,1,1,-88,-99,-88,-88,-88,,,,,-88,,,,,,,1,0,0,0,11,,,Texas,Houston,,,-99,1,1,10,5,-99,-99,-99,,,,-99,2,-99,-99,1,4,28,-99,-99,-99,2,1,0,-88,-99,-99,Jordan,5,West Bank,24,1,Jordan,1,-99,-99,0,-88,1,-88,4,0,-99,-99,1,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,-99,3,-99,0,-99,-99,-99,-99,,,-99,2,10,,,3,0,-88,-99,0,1,3,-99
3836,Texas,Waco,,,4/19/93,-88,,,-88,-88,-88,-88,-88,0,1,10,2,-88,7,2,-88,,,0,-88,,,0,1,3,60,0,-88,-88,-99,2,-88,-88,-88,,,,,-88,,,,,,,0,1,0,0,4,,,Texas,-99,,,1,1,3,10,5,0,0,-99,,,,1,1,1,1,-88,3,34,2,15,-99,2,7,1,1/1/81,2,1/1/85,United States of America,1,United States of America,396,0,-88,-88,-88,2,0,-88,4,-88,1,0,0,2,2,1,2,0,2,,,1,0,2,0,2,1,0,0,0,-99,1,1,1,1,1,-99,4,,,-99,-99,-99,,,-99,0,-88,-99,0,1,3,0
9006,New York,New York,Afghanistan,-99,6/24/93,7,19,,2,-99,-99,3,-99,3,1,7,2,4,4,2,al-Qaeda core,,,-99,-99,,,2,-99,1,-99,1,0,-99,-88,-99,-88,-88,-88,,,,,-88,,,,,,,1,0,0,0,11,,,New York,New York,,,-99,1,3,10,5,-99,-99,-99,,,,2,2,3,1,-99,2,55,2,-99,-99,2,11,1,-99,0,-88,United States of America,1,United States of America,660,0,-88,-88,-88,-99,0,-88,1,-99,4,1,0,-99,2,-99,0,0,-88,,,0,0,-99,-99,-99,1,-99,-99,-99,-99,2,0,3,0,-99,-99,-99,,,-99,-99,-99,,,-99,0,-88,-99,0,1,-99,-99
4020,Texas,-99,,,6/29/93,-88,,,-88,-88,-88,-88,-88,0,0,3,2,4,6,2,-88,,,0,-88,,,0,0,3,-99,0,-88,-88,0,-99,-88,-88,-88,,,,,-88,,,,,,,0,1,0,0,4,,,Colorado,-99,,,1,-99,-99,9,4,1,-99,8,,,,2,2,-99,0,-99,3,59,2,-99,-99,2,-99,0,-88,-99,-99,United States of America,1,United States of America,-99,2,Germany,-88,-99,9,-99,-99,-99,-99,3,1,0,2,2,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,3,-99,-99,-99,-99,,,-99,-99,-99,,,-99,0,-88,-99,0,1,-99,-99
3319,Florida,-99,,,7/16/93,-88,,,-88,-88,-88,-88,-88,0,1,10,2,4,-99,1,-88,,,-99,-99,,,-99,-99,2,-99,-99,-99,-99,-99,-99,-88,-88,-88,,,,,-88,,,,,,,0,0,0,1,15,,,Florida,-99,,,-99,-99,-99,10,-99,-99,-99,-99,,,,-99,-99,-99,-99,-99,-99,46,2,-99,-99,1,-99,0,-88,-99,-99,-99,-99,-99,-99,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,-88,,,0,0,-99,-99,2,-99,-99,-99,-99,-99,-99,-99,3,-99,-99,-99,-99,,,-99,-99,-99,,,-99,0,-88,-99,0,-99,-99,-99
3689,Washington,Tacoma,,,7/26/93,14,,,2,2,0,-99,-88,5,1,7,2,4,4,2,-88,,,-99,-99,,,-99,-99,3,-99,1,0,0,-88,-99,-88,-88,-88,,,,,-88,,,,,,,0,1,0,0,2,,,Washington,-99,,,0,0,-99,10,4,-99,0,-99,,,,-99,-99,1,1,-99,3,19,-99,0,-88,2,15,0,-88,-99,-99,United States of America,1,United States of America,228,0,-88,-88,-88,-99,-99,-99,-99,-99,-99,0,0,-99,-99,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,-99,3,-99,-99,-99,-99,-99,6,,,-99,-99,-99,,,-99,0,-88,-99,0,-99,3,-99
3341,New York,New York,,,8/19/93,5,,,1,-99,0,1,-88,4,1,10,2,4,4,1,-88,,,-99,-99,,,-99,-99,2,8,-99,-99,-99,-88,-99,-88,-88,-88,,,,,-88,,,,,,,0,0,0,1,15,,,Kansas,-99,,,-99,0,-99,10,5,-99,0,5,,,,-99,-99,-99,-99,-99,3,38,2,2,-99,1,11,0,-88,1,1/1/70,United States of America,1,United States of America,-99,0,-88,-88,-88,-99,0,-88,-99,-99,4,0,0,-99,2,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,2,3,-99,-99,-99,-99,-99,-99,,,-99,0,-88,,,-88,0,-88,-99,0,-99,2,-99
3505,Illinois,Salem,,,9/1/93,1,14,,2,2,-99,3,-88,3,1,7,2,4,6,3,Aryan Nations,Ku Klux Klan,,-99,-99,,,-99,-99,2,-99,1,0,0,-88,-99,-88,-88,-88,,,,,-88,,,,,,,0,1,0,0,2,,,Illinois,Salem,,,-99,0,-99,10,5,-99,-99,-99,,,,-99,-99,-99,-99,-99,3,59,-99,-99,-99,2,-99,0,-88,-99,-99,United States of America,1,United States of America,708,0,-88,-88,-88,-99,-99,-99,1,-99,4,-99,0,-99,3,-99,0,0,-88,,,0,1,-99,-99,-99,-99,-99,-99,-99,2,3,-99,-99,-99,-99,0,-99,,,-99,-99,-99,,,-99,0,-88,-99,0,-99,-99,-99
5828,Alabama,Montgomery,,,9/4/93,14,,,-99,-99,0,1,-88,5,1,10,2,1,6,3,Ku Klux Klan,,,-99,-99,,,-99,0,2,-99,-99,-99,-99,-88,-99,-88,-88,-88,,,,,-88,,,,,,,0,1,0,0,2,,,Alabama,-99,,,0,0,3,10,5,-99,0,0,,,,-99,-99,-99,-99,-88,3,63,2,-99,-99,2,11,0,-88,-99,-99,United States of America,1,United States of America,-99,0,-88,-88,-88,-99,-99,-99,2,-88,4,-99,0,-99,2,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,,,-99,-99,-99,,,-99,0,-88,-99,0,-99,-99,-99
3357,Texas,Houston,,,10/1/93,5,,,2,-99,0,0,-88,5,0,9,2,4,1,1,-88,,,-99,-99,,,-99,-99,1,-99,0,-88,-88,-88,0,-88,-88,-88,,,,,-88,,,,,,,0,0,0,1,15,,,Texas,-99,,,-99,0,-99,9,4,0,0,0,,,,1,2,1,-99,-99,3,19,-99,-99,-99,2,-99,0,-88,-99,-99,United States of America,1,United States of America,-99,0,-88,-88,-88,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,,,-99,-99,-99,,,-99,0,-88,-99,0,-99,-99,-99
3983,New York,-99,,,11/29/93,-88,,,-88,-88,-88,-88,-88,0,0,4,1,1,6,3,New Black Panther Party,,,0,-88,,,-99,-99,3,348,0,-88,-88,0,-99,-88,-88,-88,,,,,-88,,,,,,,0,0,1,0,8,,,Louisiana,-99,,,1,1,3,5,5,0,0,0,,,,1,1,1,0,-88,2,45,-99,-99,-99,2,7,2,1/1/70,-99,-99,United States of America,1,United States of America,551,0,-88,-88,-88,4,1,2,-99,-88,4,0,0,-99,-99,3,0,0,-88,,,0,0,3,0,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,0,0,-99,,,1,0,-88,,,-88,0,-88,-99,0,1,3,-99
3346,New York,Garden City,,,12/7/93,19,,,0,-99,-99,2,-88,5,1,10,2,4,4,0,-88,,,0,-88,,,0,-88,-88,-88,0,-88,-88,-88,-99,-88,-88,-88,,,,,-88,,,,,,,0,0,1,0,8,,,New York,-99,California,Long Beach,1,-99,3,10,5,1,1,0,,,,1,1,1,0,-88,2,35,3,-99,-99,2,-99,0,-88,-99,-99,Jamaica,3,Jamaica,420,1,Jamaica,1,0,4,1,1,3,-88,1,-99,-99,3,1,-99,0,0,-88,,,1,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,1,1,-99,,,1,3,9,,,3,0,-88,2,0,1,3,1
3146,Virginia,Chesapeake,,,1/1/94,-88,,,-88,-88,-88,-88,-88,0,0,0,-88,-88,1,3,Army of God,,,-99,-99,,,-99,0,2,-99,-99,-99,-99,-99,-99,-88,-88,-88,,,,,-88,,,,,,,0,0,0,1,15,,,Virginia,-99,,,1,0,3,5,5,-99,0,8,,,,-99,2,1,0,-88,3,46,2,0,-88,2,8,1,-99,-99,-99,United States of America,1,United States of America,-99,0,-99,-99,-99,3,-99,-99,-99,-99,3,3,0,2,2,2,0,0,-88,,,0,0,-99,-99,-99,2,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,,,1,1,-99,,,2,0,-88,-99,0,1,-99,3
3878,Michigan,-99,,,1/1/94,-88,,,-88,-88,-88,-88,-88,0,0,5,2,4,9,2,-88,,,1,3,,,1,1,2,84,1,1,1,-99,1,-88,-88,-88,,,,,-88,,,,,,,0,1,0,0,1,4,,Michigan,Hillsdale,,,-99,0,3,4,4,1,1,-99,,,,1,1,1,-99,-99,3,26,1,0,-88,2,-99,0,-88,-99,-99,United States of America,1,United States of America,312,0,-88,-88,-88,-99,-99,-99,2,1,4,0,0,2,2,2,0,0,-88,,,0,0,0,-99,2,-99,-99,-99,1,2,1,0,-99,-99,0,0,-99,,,1,-99,-99,,,-99,0,-88,0,0,1,2,-99
3942,-99,-99,,,1/1/94,-88,,,-88,-88,-88,-88,-88,0,0,0,-88,-88,1,3,Ku Klux Klan,,,-99,-99,,,-99,1,2,-99,-99,-99,-99,-99,-99,-88,-88,-88,,,,,-88,,,,,,,0,1,0,0,2,,,-99,-99,,,-99,0,-99,9,5,-99,-99,-99,,,,1,1,1,-99,-88,3,32,-99,-99,-99,2,-99,0,-88,-99,-99,United States of America,1,United States of America,384,0,-88,-88,-88,-99,-99,-99,-99,-99,-99,0,0,-99,-99,-99,0,0,-88,,,0,0,-99,-99,-99,-99,-99,-99,-99,-99,2,-99,-99,-99,-99,0,-99,,,-99,0,-88,,,-88,0,-88,-99,0,-99,3,-99
3982,District of Columbia,Washington,,,1/1/94,-88,,,-88,-88,-88,-88,-88,0,0,0,-88,-88,1,3,New Black Panther Party,,,1,2,,,2,-99,3,216,-99,-99,-99,-99,-99,-88,-88,-88,,,,,-88,,,,,,,0,0,1,0,8,,,District of Columbia,Washington,California,Los Angeles,1,-99,1,5,5,-99,-99,-99,,,,1,1,1,0,-88,2,25,-99,-99,-99,2,-99,0,-88,-99,-99,United States of America,1,United States of America,348,0,-88,-88,-99,10,1,-99,1,0,4,0,0,2,2,3,0,0,-88,,,0,0,-99,-99,-99,1,5,2,0,0,0,1,-99,-99,-99,0,5,,,1,-99,-99,,,-99,0,-88,-99,0,1,2,0
